21 314.349 204.303 322.129 195.461 331.758 190.764 338.901 192.191 346.047 189.43 357.26 192.087 366.488 199.505 359.666 212.894 349.805 218.638 341.994 219.972 333.905 219.704 323.473 215.489 318.726 203.99 332.495 198.798 339.662 198.786 346.984 197.678 362.042 200.302 348.02 207.652 340.596 209.183 333.129 208.852 
22 315.073 204.525 323.442 196.329 332.922 191.404 340.016 192.773 346.5 189.891 357.422 192.515 366.558 199.151 359.533 211.823 350.014 218.156 342.845 219.557 335.104 219.364 324.827 214.974 319.639 204.344 333.629 199.581 340.702 199.331 347.348 198.201 362.003 200.133 348.347 207.219 341.533 208.834 334.276 208.37 
23 315.278 204.334 323.469 196.646 332.885 191.993 339.919 193.422 346.442 190.609 357.502 192.991 367.553 199.107 359.799 210.376 350.091 215.633 342.835 217.16 335.137 217.086 324.826 213.556 319.706 204.224 333.718 199.999 340.787 199.834 347.402 198.619 362.89 200.205 348.219 205.173 341.448 206.741 334.221 206.632 
24 314.663 203.559 323.265 196.284 332.591 191.43 339.879 192.857 346.32 190.117 357.589 192.552 367.676 198.537 359.796 210.822 349.845 216.491 342.774 217.966 334.885 217.739 324.69 213.793 319.066 203.513 333.4 199.373 340.572 199.194 347.266 198.051 362.927 199.585 347.999 205.748 341.35 207.282 333.917 207.08 
25 313.787 204.013 323.047 196.823 332.477 192.013 339.411 193.671 345.651 190.893 356.152 194.043 365.017 199.971 358.225 211.028 349.066 216.315 341.797 217.472 334.498 217.175 323.99 212.933 318.539 204.08 333.056 200.112 339.949 200.132 346.431 199.138 360.564 201.103 347.372 205.432 340.712 206.655 333.784 206.112 
26 313.271 203.791 322.519 196.704 332.135 192.703 339.005 194.271 346.288 191.916 357.353 194.666 366.322 202.18 358.498 213.431 348.572 218.194 340.653 219.208 332.987 218.634 322.976 214.277 317.853 203.886 332.223 199.783 339.225 200.007 346.559 199.24 361.748 202.434 347.438 208.055 339.97 208.934 332.822 208.158 
27 314.387 204.657 323.104 196.365 332.585 191.469 340.278 192.928 347.579 190.314 357.633 193.402 366.282 200.497 359.084 210.189 350.24 214.689 342.258 216 334.033 215.664 323.938 212.619 318.672 204.223 333.085 199.643 340.806 199.516 348.225 198.537 361.608 201.018 348.69 204.557 341.267 205.904 333.298 205.559 
28 314.208 204.277 323.247 196.99 333.051 192.183 340.737 193.561 347.53 191.078 358.536 193.916 368.257 200.686 360.489 210.914 350.956 215.554 343.225 216.897 335.019 216.797 324.476 213.068 318.708 204.3 333.499 200.339 341.247 200.406 348.328 199.353 363.647 201.147 349.406 205.688 342.241 207.074 334.422 206.619 
29 314.658 203.974 323.538 196.652 332.764 191.957 339.825 193.402 346.794 191.12 357.567 194.387 366.711 201.213 358.869 210.45 349.473 214.503 341.874 215.896 334.188 215.587 324.351 212.047 319.161 203.823 333.175 200.097 340.265 200.212 347.453 199.453 362.03 201.628 347.923 204.796 340.772 206.097 333.477 205.367 
30 314.687 204.519 324.034 196.271 333.518 191.238 340.63 192.677 347.834 190.121 358.549 193.21 368.053 200.278 360.24 209.878 351.053 214.489 343.13 215.887 335.444 215.927 325.293 212.715 319.179 204.288 333.977 199.386 341.188 199.309 348.562 198.154 363.384 200.76 349.55 204.85 342.122 206.387 334.667 206.051 
31 316.128 204.87 324.218 196.169 333.18 191.098 340.461 192.526 347.461 189.693 358.326 192.793 367.805 199.579 360.073 209.022 350.844 213.513 343.159 215.006 335.25 215.085 325.663 212.393 320.186 204.426 333.948 199.692 341.244 199.381 348.498 198.21 363.408 200.366 349.104 203.886 341.885 205.498 334.407 205.412 
32 314.801 204.748 323.662 196.489 333.345 191.367 340.486 192.866 347.159 190.391 357.961 193.769 367.459 201.163 359.648 212.234 350.077 216.86 342.578 218.045 334.72 217.569 324.488 213.53 319.246 204.319 333.757 199.946 340.966 200.019 347.845 199.14 362.611 201.743 348.706 206.051 341.711 207.073 334.342 206.486 
33 314.727 204.335 323.889 196.222 333.199 191.34 340.18 192.692 346.924 189.971 358.161 192.762 367.596 199.134 359.793 209.358 349.956 214.347 342.703 215.883 335.241 216.082 324.992 212.969 319.034 204.044 333.946 199.401 340.914 199.16 347.83 197.977 363.17 200.045 348.309 204.79 341.504 206.445 334.371 206.458 
34 315.29 204.954 323.756 196.132 332.871 190.884 339.427 192.408 346.152 189.808 357.167 193.033 366.977 200.151 358.8 209.371 349.295 213.338 342.024 214.821 334.95 214.98 325.11 212.314 319.553 204.358 333.534 199.85 340.092 199.654 346.984 198.626 362.355 200.614 347.64 203.247 340.818 204.762 334.081 204.537 
35 313.881 204.693 322.97 197.005 332.69 192.517 339.922 193.927 346.919 191.622 358.057 194.475 367.517 201.714 359.505 211.622 349.711 216.102 342.012 217.362 334.115 217.212 323.91 213.576 318.119 204.484 333.169 199.811 340.39 199.978 347.518 199.054 362.862 201.962 348.227 206.773 341.006 208.126 333.549 207.723 
36 314.452 203.597 323.576 195.553 332.682 190.65 339.904 192.161 346.903 189.401 357.87 192.541 367.801 199.343 359.605 209.624 350.121 214.236 342.559 215.756 334.573 215.778 324.572 212.477 319.155 203.587 333.3 199.897 340.608 199.568 347.742 198.638 363.319 200.021 348.505 204.233 341.309 205.579 333.798 205.377 
37 314.874 204.665 323.568 196.22 332.966 191.311 339.968 192.693 346.77 190.125 358.08 193.012 368.37 199.676 359.86 210.614 350.068 215.65 342.645 217.109 334.84 217.16 324.828 213.582 319.297 204.281 333.678 199.138 340.667 198.975 347.651 198.007 363.852 200.394 348.356 205.98 341.326 207.347 334.167 207.277 
38 315.49 204.939 324.017 196.265 333.372 191.507 340.517 192.993 347.656 190.307 358.426 193.44 367.302 200.903 359.967 211.048 350.575 215.74 342.892 217.059 334.994 217.134 325.046 213.78 320.047 204.569 333.954 199.171 341.105 199.181 348.405 198.179 362.678 201.259 348.932 206.045 341.663 207.584 334.207 207.371 
39 315.79 204.484 324.206 196.302 333.762 191.298 340.798 192.585 346.93 189.917 357.615 192.638 367.562 199.564 359.243 210.066 349.826 214.985 343.126 216.388 335.469 216.572 325.416 213.29 320.246 204.054 334.385 199.146 341.477 198.891 347.744 197.915 363.102 200.17 348.355 205.527 341.982 207.031 334.724 207.082 
40 314.917 204.827 323.583 196.383 333.252 191.533 340.153 192.746 347.437 190.177 358.403 192.981 367.846 199.705 359.888 210.002 350.13 214.925 342.337 216.399 334.813 216.418 324.413 213.252 319.246 204.315 333.777 198.424 340.7 198.458 348.104 197.295 363.334 200.373 348.678 205.07 341.257 206.81 334.078 206.504 
41 313.699 204.656 322.68 197.545 332.483 192.587 339.728 194.216 346.228 191.224 357.298 194.026 366.701 200.403 359.768 212.957 349.52 218.487 342.05 219.818 334.272 219.632 323.667 215.494 318.286 204.859 333.116 201.112 340.266 200.961 347.033 200.01 362.191 201.608 347.886 206.947 340.966 208.231 333.714 207.87 
42 314.361 203.226 323.377 196.754 332.628 192.564 339.457 194.373 345.713 191.914 356.552 194.759 365.437 200.832 358.216 211.869 348.183 216.985 340.963 217.793 333.334 217.215 323.803 212.597 319.108 203.718 332.937 200.069 339.862 200.452 346.279 199.698 360.917 201.675 346.778 206.221 340.176 207.147 333.072 206.487 
43 315.606 204.482 323.866 196.578 333.034 191.815 339.941 193.474 347.112 190.929 358.06 194.235 367.151 201.38 359.721 211.728 350.338 216.307 342.337 217.763 334.59 217.464 324.863 213.362 319.875 204.349 333.34 200.019 340.356 200.176 347.818 199.237 362.822 201.783 348.787 206.435 341.315 207.709 334.044 206.886 
44 313.632 203.205 322.471 195.751 332.919 191.558 340.508 193.121 347.793 190.726 359.481 193.379 369.334 200.539 361.008 213.085 350.722 218.428 342.582 219.639 334.309 219.099 323.484 214.256 317.895 203.233 333.198 198.195 340.852 198.717 348.347 197.805 364.819 200.911 349.37 209.44 341.689 210.422 333.799 209.67 
45 314.409 203.707 323.606 196.257 333.144 191.425 340.414 192.985 347.536 190.592 358.136 193.745 367.151 201.052 359.594 212.598 350.508 217.334 342.457 218.687 334.474 218.143 324.479 213.868 319.028 204.027 333.408 200.053 340.735 200.053 348.077 199.362 362.515 201.723 349.11 206.741 341.694 207.979 334.096 207.405 
46 316.266 204.723 324.602 196.403 333.92 191.711 341.362 193.061 348.389 190.462 359.286 193.285 368.004 200.785 361.242 211.898 351.969 216.996 344.119 218.544 336.056 218.266 325.909 214.187 320.738 204.641 334.426 199.342 341.839 199.356 349.086 198.236 363.58 201.312 350.159 206.829 342.905 208.349 335.24 207.71 
47 315.145 204.522 324.252 196.311 334.229 191.19 341.321 192.725 348.177 190.157 359.415 193.326 369.2 200.572 361.19 211.363 351.305 216.423 343.71 217.817 336.127 217.664 325.51 214 319.539 204.294 334.79 199.844 341.845 199.804 348.95 198.915 364.575 201.242 349.636 205.736 342.613 207.041 335.242 206.65 
48 315.715 204.968 323.954 196.505 333.051 191.263 340.652 192.707 347.79 189.922 358.958 193.028 368.94 199.746 360.791 211.329 351.302 216.347 343.425 217.722 335.082 217.745 325.31 213.961 319.915 204.867 333.794 199.482 341.424 199.42 348.827 198.218 364.431 200.715 349.663 206.051 342.287 207.555 334.405 207.499 
49 316.713 205.634 324.708 197.152 334.108 192.221 341.297 193.804 348.277 191.072 359.261 193.969 368.746 200.951 361.309 212.38 351.763 217.053 343.967 218.392 336.067 218.347 326.132 214.808 321.042 205.398 334.76 200.297 341.974 200.333 349.161 199.178 364.468 201.767 349.944 206.753 342.675 208.287 335.163 208.141 
50 315.999 205.665 324.668 196.782 334.187 191.825 341.708 193.197 348.952 190.443 359.979 193.137 369.715 200.26 362.093 211.342 352.694 216.608 344.686 218.143 336.308 218.286 326.158 214.724 320.359 205.484 334.912 199.986 342.414 199.779 349.94 198.623 365.14 201.085 350.881 206.109 343.306 207.801 335.511 207.654 
51 315.302 206.033 324.382 196.877 334.037 191.467 341.341 192.785 348.354 190.158 359.854 193.48 369.855 201.547 361.878 212.544 351.926 217.518 344.232 218.842 336.206 218.876 325.821 215.375 319.922 205.815 334.678 199.361 342.002 199.202 349.283 198.144 364.969 202.005 350.141 207.464 342.927 208.874 335.377 208.802 
52 315.5 204.933 324.756 197.185 333.949 192.248 340.73 193.946 346.855 191.259 357.706 194.467 366.398 201.511 359.392 212.101 349.499 217.136 342.539 218.042 335.157 217.674 325.363 213.71 320.344 205.045 334.459 201.348 341.241 201.235 347.546 200.457 361.931 202.417 348.069 205.911 341.677 207.059 334.717 206.307 
53 314.752 205.364 323.87 198.558 333.574 193.475 340.525 194.972 347.226 192.046 358.732 194.552 368.844 200.26 360.748 212.465 350.283 218.195 342.44 219.613 334.863 219.397 324.388 215.314 319.927 205.618 334.172 202.225 341.073 201.997 348.089 200.965 364.132 201.666 348.624 206.503 341.406 207.894 334.391 207.775 
54 315.996 205.153 324.64 196.734 333.901 191.758 340.738 193.174 347.82 190.488 358.936 194.025 367.921 202.07 360.847 212.391 351.023 217.225 343.326 218.476 335.674 218.291 325.721 214.291 320.591 205.343 334.103 199.191 341.117 199.358 348.257 198.395 363.669 202.224 349.639 207.527 342.452 208.75 335.171 208.117 
55 316.5 205.307 324.893 196.962 334.044 192.136 341.217 193.798 348.644 191.117 359.534 194.577 367.912 202.265 360.943 212.769 351.907 217.946 343.867 219.353 335.844 219.022 325.894 214.855 321.075 205.229 334.437 200.994 341.753 201.124 349.377 200.28 363.549 202.658 350.267 207.29 342.699 208.621 335.153 207.886 
56 316.196 205.262 324.258 196.594 333.767 191.615 340.988 193.139 347.973 190.587 359.172 193.873 368.374 201.58 361.295 212.655 351.456 217.754 343.724 219.051 335.923 218.986 325.771 215.248 320.486 205 334.304 199.432 341.508 199.574 348.73 198.57 363.864 201.995 349.766 207.628 342.592 208.937 335.127 208.661 
57 316.147 205.556 324.804 196.976 334.16 191.71 341.474 193.245 348.811 190.362 359.788 193.477 369.119 200.918 361.297 212.898 351.55 218.195 343.559 219.707 335.545 219.699 325.436 215.485 321.115 205.539 334.906 200.564 342.117 200.461 349.731 199.306 364.15 201.943 349.924 207.267 342.315 208.709 334.743 208.324 
58 317.113 205.085 325.183 197.003 334.628 191.929 341.577 193.747 348.749 191.047 359.43 194.837 368.856 201.876 360.8 212.31 351.603 216.926 343.602 218.317 335.897 217.831 325.996 213.603 321.467 204.86 334.946 200.037 341.957 200.397 349.344 199.343 363.985 202.45 349.964 206.68 342.544 207.765 335.344 207.235 
59 317.649 205.136 325.692 196.446 334.883 191.148 342.353 192.482 349.855 189.766 360.821 192.84 370.207 200.211 362.74 211.178 353.332 216.424 345.026 218.095 336.764 218.072 326.896 214.243 322.603 205.059 335.534 200.013 343.043 199.905 350.766 198.826 365.161 201.035 351.628 205.245 343.85 206.872 336.075 206.633 
60 316.804 205.332 325.489 196.695 335.103 191.568 342.226 193.025 349.643 190.436 360.67 193.643 370.031 201.171 362.243 212.624 352.497 217.671 344.411 219.047 336.426 219.058 326.241 215.03 321.841 205.228 335.73 200.314 342.773 200.222 350.494 199.191 364.832 202.117 351.026 206.597 343.284 208.011 335.895 207.927 
61 316.479 204.774 325.107 196.398 334.567 191.281 341.953 192.534 348.99 189.894 360.116 192.972 369.096 200.25 361.891 211.537 352.204 217 344.365 218.501 336.263 218.339 326.241 214.394 321.314 204.691 335.116 199.874 342.577 199.674 349.787 198.687 364.433 200.991 350.733 206.053 343.435 207.559 335.688 207.157 
62 316.794 205.593 325.225 197.234 334.645 192.336 341.759 193.676 348.877 191.107 359.858 193.988 368.999 200.974 361.648 212.079 351.994 217.179 344.232 218.683 336.256 218.534 326.276 214.965 321.494 205.333 335.281 200.746 342.412 200.579 349.726 199.775 364.184 201.782 350.41 207.055 343.105 208.216 335.62 207.839 
63 316.937 205.546 325.245 197.026 334.58 191.86 341.206 193.445 348.162 190.831 358.847 194.269 367.32 202.053 360.427 212.963 351.144 217.92 343.47 219.219 336.146 219.029 326.228 214.844 321.25 205.407 335.042 200.598 341.666 200.553 348.849 199.672 363.002 202.442 349.483 206.771 342.357 208.226 335.471 207.927 
64 317.464 205.334 325.498 196.683 334.379 191.133 341.753 192.428 348.773 189.827 359.222 193.16 367.984 201.304 361.178 211.738 352.216 216.771 344.571 218.279 336.662 218.158 326.754 214.204 322.209 205.131 334.89 199.523 342.254 199.459 349.535 198.531 363.201 201.773 350.567 206.195 343.425 207.504 335.864 207.108 
65 316.743 205.253 325.296 196.567 334.641 191.366 341.829 192.987 348.479 190.417 359.535 193.211 368.356 201.131 361.498 212.044 351.776 217.375 344.144 218.714 336.277 218.604 326.178 214.869 321.561 204.915 335.141 200.292 342.4 200.264 349.267 199.221 363.343 201.656 350.229 206.743 343.33 208.129 335.803 207.832 
66 316.861 205.238 325.315 196.426 334.784 191.214 341.842 192.75 349.01 190.039 359.494 193.288 368.109 201.435 361.209 211.958 352.212 216.991 344.419 218.533 336.667 218.44 326.529 214.693 321.644 204.999 335.22 199.774 342.389 199.858 349.747 198.822 363.401 201.785 350.637 206.384 343.333 207.836 336.028 207.419 
67 315.841 204.892 324.549 196.834 334.038 191.618 341.389 193.086 348.82 190.438 359.724 193.509 368.706 200.96 361.612 212.365 352.035 217.564 343.805 219.116 335.654 219.179 325.377 214.931 320.764 204.937 334.501 200.293 341.879 200.278 349.435 199.308 364.113 201.535 350.396 206.721 342.681 208.203 334.991 207.712 
68 316.021 206.276 324.243 197.099 333.67 192.033 341.362 193.491 348.598 190.787 359.525 194.031 368.578 202.134 361.427 212.852 351.86 218.092 343.784 219.454 335.366 219.224 325.215 215.004 320.615 205.85 334.267 200.632 342.067 200.71 349.483 199.705 363.78 202.563 350.245 207.158 342.744 208.577 334.734 208.131 
69 316.317 205.554 324.253 197.105 333.923 191.782 341.865 193.058 348.998 190.042 360.378 192.581 369.586 199.873 362.813 212.131 352.914 217.591 345.01 219.121 336.328 219.05 325.769 215.049 321.122 205.424 334.802 200.228 342.626 199.988 349.962 198.573 364.856 200.899 351.143 206.861 343.557 208.469 335.448 208.414 
70 316.112 205.398 324.81 197.114 334.341 191.988 341.07 193.421 347.828 190.83 359.251 194.184 368.075 201.732 361.301 212.851 351.253 218.145 343.738 219.52 336.192 219.437 325.756 215.424 320.57 205.412 334.767 199.997 341.582 199.921 348.485 198.935 363.51 202.183 349.635 207.905 342.654 209.349 335.519 208.781 
71 315.59 205.551 324.001 196.847 333.303 191.746 340.874 193.187 348.559 190.297 359.424 193.469 368.564 200.326 361.498 211.896 352.227 217.289 343.839 218.92 335.247 218.74 325.198 214.928 320.74 205.244 334.011 200.54 341.604 200.447 349.493 199.355 363.361 201.301 350.443 206.442 342.49 208.101 334.532 207.718 
72 316.695 205.553 324.695 196.928 333.919 191.374 341.17 192.841 347.831 190.1 358.269 193.269 367.992 200.328 360.279 211.088 351.123 215.755 343.689 217.212 335.845 217.148 325.964 213.772 320.928 205.387 334.725 199.986 341.913 199.863 348.799 198.615 363.333 201.242 349.532 205.021 342.517 206.672 335.199 206.695 
73 316.394 204.92 324.339 196.152 333.691 191.121 341.225 192.532 348.081 189.765 359.002 192.672 368.502 199.896 361.328 211.66 351.83 217.31 344.189 218.842 335.957 218.595 325.821 214.357 321.103 204.537 334.48 199.322 341.862 199.185 348.965 198.047 363.829 200.678 350.192 206.836 342.967 208.367 335.316 208.118 
74 315.018 205.054 324.405 196.779 334.408 192.016 341.302 193.45 347.977 191.021 359.401 194.091 368.474 201.658 361.142 213.021 351.189 217.485 343.771 218.772 336.164 218.511 325.576 214.718 319.588 204.834 334.851 199.38 341.749 199.513 348.564 198.731 363.717 201.878 349.561 207.954 342.732 209.293 335.47 208.654 
75 317.137 206.533 325.042 198.551 334.228 193.51 341.077 194.567 347.339 191.782 358.682 193.835 368.175 199.438 361.316 212.384 351.486 219.066 344.185 220.646 336.873 220.707 326.538 217.036 321.801 206.339 335.256 201.412 342.036 201.111 348.61 199.801 363.571 201.088 349.432 207.864 342.633 209.494 335.81 209.421 
76 315.198 204.903 324.309 197.353 333.829 192.785 340.58 194.345 347.25 191.762 358.151 194.786 366.587 201.598 360.226 213.183 350.049 218.642 342.543 219.878 335.217 219.53 325.013 214.798 319.966 205.157 334.28 200.557 341.009 200.583 347.825 199.734 362.165 202.553 348.599 208.122 341.67 209.375 334.778 208.847 
77 315.592 204.948 324.422 196.452 333.785 191.808 340.937 193.479 348.207 191.082 358.992 194.492 367.291 202.421 360.721 212.463 351.032 217.646 343.164 218.761 335.461 218.441 325.237 214.185 320.111 204.791 334.048 198.741 341.189 199.303 348.47 198.35 362.807 202.508 349.567 208.117 342.221 209.436 334.802 208.622 
78 317.084 205.894 324.861 197.208 333.798 191.699 341.526 193.194 348.58 190.252 359.716 193.28 368.688 200.559 361.952 212.055 352.158 217.633 344.386 218.954 336.078 218.925 326.146 214.821 321.81 205.644 334.528 200.07 342.241 199.884 349.546 198.627 364.059 201.338 350.341 206.606 343.033 208.11 335.137 207.701 
79 317.654 205.162 325.602 196.894 334.603 191.697 341.497 193.26 348.341 190.674 358.964 194.235 367.532 201.559 360.214 212.003 350.769 216.956 343.064 218.338 335.545 218.211 326.197 214.313 322.348 205.125 334.945 200.59 341.873 200.606 348.84 199.73 363.002 202.127 349.285 206.356 342.278 207.665 335.127 207.594 
80 317.068 205.394 324.97 196.68 334.218 191.461 341.16 192.734 347.523 190.023 358.519 192.937 367.412 199.492 360.8 210.925 351.059 216.367 343.93 217.943 336.204 217.801 326.205 214.181 321.441 204.834 335.089 199.433 341.951 199.279 348.566 198.064 362.866 200.494 349.253 206.244 342.512 207.724 335.308 207.378 
81 317.098 205.651 325.057 196.837 333.791 191.909 341.356 193.356 348.889 190.424 359.684 193.163 368.69 200.814 361.646 212.061 352.225 217.753 344.064 219.435 335.693 219.155 325.843 215.094 321.568 205.565 334.591 200.57 342.175 200.53 349.888 199.299 364.242 201.995 350.478 206.961 342.608 208.499 334.809 208.082 
82 316.58 205.438 324.427 197.091 333.77 191.792 341.059 193.406 348.184 190.714 359.397 194.131 368.817 201.412 361.218 212.648 351.508 218.042 343.501 219.474 335.515 219.226 325.616 214.753 321.17 205.349 334.414 201.226 341.713 201.158 349.045 200.331 364.036 202.255 349.859 207.012 342.486 208.222 334.899 207.942 
83 315.864 204.738 324.13 196.384 333.694 191.308 341.251 192.716 348.088 189.999 359.621 192.757 368.443 200.072 361.692 211.671 351.698 217.709 343.948 219.251 335.634 219.131 325.24 214.607 320.542 204.725 334.416 200.126 341.925 199.886 349.041 198.965 363.773 200.985 350.004 207.288 342.782 208.67 334.981 208.347 
84 316.766 206.419 324.523 197.139 333.519 191.772 340.885 193.297 347.987 190.757 358.779 193.914 367.77 201.629 360.82 213.284 351.296 218.387 343.533 219.847 335.518 219.676 326.003 215.876 321.188 206.062 334.194 200.414 341.512 200.318 348.852 199.345 363.057 202.293 349.672 207.807 342.392 209.244 334.796 208.778 
